subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,334,52334,111,0.12612612612612611,0.10810810810810811,0.11711711711711711
daytrader,335,52335,111,0.072072072072072071,0.072072072072072071,0.14414414414414414
daytrader,336,52336,111,0.0990990990990991,0.17117117117117117,0.15315315315315314
daytrader,337,52337,111,0.072072072072072071,0.12612612612612611,0.054054054054054057
daytrader,338,52338,111,0.10810810810810811,0.16216216216216217,0.11711711711711711
daytrader,339,52339,111,0.15315315315315314,0.13513513513513514,0.1981981981981982
daytrader,340,52340,111,0.10810810810810811,0.11711711711711711,0.16216216216216217
daytrader,341,52341,111,0.063063063063063057,0.090090090090090086,0.18018018018018017
daytrader,342,52342,111,0.12612612612612611,0.11711711711711711,0.13513513513513514
daytrader,343,52343,111,0.14414414414414414,0.11711711711711711,0.17117117117117117
daytrader,344,52344,111,0.11711711711711711,0.10810810810810811,0.0990990990990991
daytrader,345,52345,111,0.081081081081081086,0.1891891891891892,0.10810810810810811
daytrader,346,52346,111,0.12612612612612611,0.11711711711711711,0.11711711711711711
daytrader,347,52347,111,0.10810810810810811,0.13513513513513514,0.14414414414414414
daytrader,348,52348,111,0.081081081081081086,0.16216216216216217,0.14414414414414414
daytrader,349,52349,111,0.063063063063063057,0.12612612612612611,0.10810810810810811
