subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,7,seed7_solution089,raw_reference_leiden,0.07073318441011593,0.20638130166311186,814,1.0
xerces-j,7,seed7_solution090,raw_reference_leiden,0.07405150617027884,0.23513762051653048,814,1.0
xerces-j,7,seed7_solution091,raw_reference_leiden,0.05001099044654232,0.16727645213253942,812,0.9975429975429976
xerces-j,7,seed7_solution092,raw_reference_leiden,0.03738312162614425,0.1559825139550488,812,0.9975429975429976
xerces-j,7,seed7_solution093,raw_reference_leiden,0.08150911447708414,0.22467625598808838,814,1.0
xerces-j,7,seed7_solution094,raw_reference_leiden,0.05836912785832553,0.19073862978855982,814,1.0
xerces-j,7,seed7_solution095,raw_reference_leiden,0.039145089256555105,0.18067641138773266,814,1.0
xerces-j,7,seed7_solution096,raw_reference_leiden,0.006681578227232151,0.12404152278350725,814,1.0
xerces-j,7,seed7_solution097,raw_reference_leiden,0.0029718061821913293,0.12281445760640525,814,1.0
xerces-j,7,seed7_solution098,raw_reference_leiden,-0.0007692529796001058,0.15437124828181234,814,1.0
xerces-j,7,seed7_solution099,raw_reference_leiden,-0.0007396194392296319,0.15493220870142735,814,1.0
xerces-j,8,seed8_solution000,raw_reference_leiden,0.08392174339057826,0.47295505444596614,752,0.9238329238329238
xerces-j,8,seed8_solution001,raw_reference_leiden,0.08169051422327915,0.4688497433422591,782,0.9606879606879607
xerces-j,8,seed8_solution002,raw_reference_leiden,0.08176323841538434,0.46808675300728225,785,0.9643734643734644
xerces-j,8,seed8_solution003,raw_reference_leiden,0.07714344776067779,0.44484361211824885,790,0.9705159705159705
xerces-j,8,seed8_solution004,raw_reference_leiden,0.07955199629733331,0.4428242330034896,793,0.9742014742014742
xerces-j,8,seed8_solution005,raw_reference_leiden,0.07912065189184629,0.44339029945042413,794,0.9754299754299754
xerces-j,8,seed8_solution006,raw_reference_leiden,0.07344599243631596,0.4127167908626593,807,0.9914004914004914
xerces-j,8,seed8_solution007,raw_reference_leiden,0.07561948977313587,0.42359341478382073,810,0.995085995085995
xerces-j,8,seed8_solution008,raw_reference_leiden,0.07549442011567395,0.4448851166365115,810,0.995085995085995
xerces-j,8,seed8_solution009,raw_reference_leiden,0.07422382024098063,0.4124494062667744,808,0.9926289926289926
xerces-j,8,seed8_solution010,raw_reference_leiden,0.07388299240053918,0.40155872330590425,809,0.9938574938574939
xerces-j,8,seed8_solution011,raw_reference_leiden,0.0757915977406423,0.4153292475357545,809,0.9938574938574939
xerces-j,8,seed8_solution012,raw_reference_leiden,0.07371486898271984,0.4185413637213678,809,0.9938574938574939
xerces-j,8,seed8_solution013,raw_reference_leiden,0.07479125754079466,0.41022979163254425,808,0.9926289926289926
xerces-j,8,seed8_solution014,raw_reference_leiden,0.07284195194679277,0.3929141993916352,813,0.9987714987714987
xerces-j,8,seed8_solution015,raw_reference_leiden,0.07336382914387032,0.39359572986751595,812,0.9975429975429976
xerces-j,8,seed8_solution016,raw_reference_leiden,1.0,0.9999999999999993,0,0.0
xerces-j,8,seed8_solution017,raw_reference_leiden,0.9894536580295267,0.991406399849218,445,0.5466830466830467
xerces-j,8,seed8_solution018,raw_reference_leiden,0.9804065550217059,0.975405151460462,494,0.6068796068796068
xerces-j,8,seed8_solution019,raw_reference_leiden,0.9767643384363687,0.9725188221981437,472,0.5798525798525799
xerces-j,8,seed8_solution020,raw_reference_leiden,0.9578893580804089,0.9545710551880773,546,0.6707616707616708
xerces-j,8,seed8_solution021,raw_reference_leiden,0.9464286230892337,0.9405656466777421,584,0.7174447174447175
xerces-j,8,seed8_solution022,raw_reference_leiden,0.924798474943895,0.9180411554078214,732,0.8992628992628993
xerces-j,8,seed8_solution023,raw_reference_leiden,0.9065032246417394,0.9044421405501805,632,0.7764127764127764
xerces-j,8,seed8_solution024,raw_reference_leiden,0.8893988013369605,0.8971156253948588,703,0.8636363636363636
xerces-j,8,seed8_solution025,raw_reference_leiden,0.8995612460354636,0.9043325790668835,803,0.9864864864864865
xerces-j,8,seed8_solution026,raw_reference_leiden,0.8932174460184927,0.8961199629785707,803,0.9864864864864865
xerces-j,8,seed8_solution027,raw_reference_leiden,0.8868629562904111,0.8978607708760382,797,0.9791154791154791
xerces-j,8,seed8_solution028,raw_reference_leiden,0.8715166768192486,0.8742437743485164,714,0.8771498771498771
xerces-j,8,seed8_solution029,raw_reference_leiden,0.8071682610842389,0.8991675382863247,671,0.8243243243243243
xerces-j,8,seed8_solution030,raw_reference_leiden,0.7847533335800533,0.8820973482955125,763,0.9373464373464373
xerces-j,8,seed8_solution031,raw_reference_leiden,0.8312933424054895,0.8584453730370556,814,1.0
xerces-j,8,seed8_solution032,raw_reference_leiden,0.8230498421640373,0.8359162188465161,714,0.8771498771498771
xerces-j,8,seed8_solution033,raw_reference_leiden,0.7994557431189845,0.8285795497705634,711,0.8734643734643734
xerces-j,8,seed8_solution034,raw_reference_leiden,0.8479831712616757,0.8696194719407193,714,0.8771498771498771
xerces-j,8,seed8_solution035,raw_reference_leiden,0.7308390769341551,0.8134909466184397,810,0.995085995085995
xerces-j,8,seed8_solution036,raw_reference_leiden,0.8087376106662462,0.8499247041102258,812,0.9975429975429976
xerces-j,8,seed8_solution037,raw_reference_leiden,0.7061917100359392,0.7855769533526248,814,1.0
