subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
xerces,283,62283,1673,0.011356843992827256,,0.073520621637776451
xerces,284,62284,1673,0.016736401673640166,,0.081291093843395099
xerces,285,62285,1673,0.011356843992827256,,0.089061566049013746
xerces,286,62286,1673,0.0089659294680215183,,0.084877465630603707
xerces,287,62287,1673,0.012552301255230125,,0.09025702331141662
xerces,288,62288,1673,0.01434548714883443,,0.093843395098625229
xerces,289,62289,1673,0.011954572624028692,,0.086670651524208012
xerces,290,62290,1673,0.011954572624028692,,0.074118350268977881
xerces,291,62291,1673,0.012552301255230125,,0.096832038254632394
xerces,292,62292,1673,0.013150029886431561,,0.092647937836222355
xerces,293,62293,1673,0.009563658099222952,,0.088463837417812316
xerces,294,62294,1673,0.013150029886431561,,0.087268380155409442
xerces,295,62295,1673,0.011356843992827256,,0.083682008368200833
xerces,296,62296,1673,0.015540944411237299,,0.10221159593544531
xerces,297,62297,1673,0.011954572624028692,,0.09025702331141662
xerces,298,62298,1673,0.012552301255230125,,0.089659294680215176
xerces,299,62299,1673,0.010759115361625823,,0.080095636580992224
xerces,300,62300,1673,0.0065750149432157803,,0.081291093843395099
xerces,301,62301,1673,0.011356843992827256,,0.079497907949790794
xerces,302,62302,1673,0.012552301255230125,,0.086072922893006582
xerces,303,62303,1673,0.008368200836820083,,0.086670651524208012
xerces,304,62304,1673,0.015540944411237299,,0.081888822474596529
xerces,305,62305,1673,0.013747758517632994,,0.086072922893006582
xerces,306,62306,1673,0.01434548714883443,,0.096234309623430964
xerces,307,62307,1673,0.013150029886431561,,0.086670651524208012
xerces,308,62308,1673,0.0077704722056186493,,0.096832038254632394
xerces,309,62309,1673,0.011356843992827256,,0.087866108786610872
xerces,310,62310,1673,0.013150029886431561,,0.083682008368200833
xerces,311,62311,1673,0.0089659294680215183,,0.094441123729826659
xerces,312,62312,1673,0.011954572624028692,,0.089659294680215176
xerces,313,62313,1673,0.0089659294680215183,,0.092050209205020925
xerces,314,62314,1673,0.016138673042438732,,0.09025702331141662
xerces,315,62315,1673,0.011954572624028692,,0.083682008368200833
xerces,316,62316,1673,0.013747758517632994,,0.093245666467423785
xerces,317,62317,1673,0.010759115361625823,,0.081888822474596529
xerces,318,62318,1673,0.0071727435744172148,,0.094441123729826659
xerces,319,62319,1673,0.008368200836820083,,0.090854751942618051
xerces,320,62320,1673,0.0071727435744172148,,0.082486551105797973
xerces,321,62321,1673,0.013150029886431561,,0.083084279736999403
xerces,322,62322,1673,0.010759115361625823,,0.093245666467423785
xerces,323,62323,1673,0.014943215780035863,,0.084877465630603707
xerces,324,62324,1673,0.010759115361625823,,0.091452480573819481
xerces,325,62325,1673,0.009563658099222952,,0.074118350268977881
xerces,326,62326,1673,0.012552301255230125,,0.092647937836222355
xerces,327,62327,1673,0.013747758517632994,,0.09025702331141662
xerces,328,62328,1673,0.011356843992827256,,0.087268380155409442
xerces,329,62329,1673,0.013150029886431561,,0.089659294680215176
xerces,330,62330,1673,0.0089659294680215183,,0.083084279736999403
